"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"LOC111119895","LOC111119895","LOC111119895",NA,"protein_coding","Eastern oyster","NC_035780.1",36.583224,"perlucin-like protein",NA,1,1200,552,1200,NA,NA,5
"LOC111101895","LOC111101895","LOC111101895",NA,"protein_coding","Eastern oyster","NC_035785.1",36.5995,"insulin-degrading enzyme-like- transcript variant X1",NA,2,16053,2859,13064,NA,NA,26
"LOC111101373","LOC111101373","LOC111101373",NA,"protein_coding","Eastern oyster","NC_035785.1",36.694129,"5-hydroxytryptamine receptor 4-like",NA,1,1862,912,1862,NA,NA,1
"LOC111131085","LOC111131085","LOC111131085",NA,"protein_coding","Eastern oyster","NC_035783.1",36.703696,NA,NA,1,33448,1242,33448,NA,NA,11
"LOC111101611","LOC111101611","LOC111101611",NA,"protein_coding","Eastern oyster","NC_035785.1",36.723665,"golgin subfamily A member 7-like",NA,1,4316,441,4316,NA,NA,5
"LOC111099511","LOC111099511","LOC111099511",NA,"protein_coding","Eastern oyster","NC_035785.1",36.728211,"transmembrane protein 246-like- transcript variant X1",NA,2,4246,1212,4241,NA,NA,2
"LOC111101035","LOC111101035","LOC111101035",NA,"protein_coding","Eastern oyster","NC_035785.1",36.737714,"baculoviral IAP repeat-containing protein 2-like- transcript variant X2",NA,3,16847,1095,12550,NA,NA,6
"LOC111136643","LOC111136643","LOC111136643",NA,"protein_coding","Eastern oyster","NC_035784.1",36.777123,"FACT complex subunit SPT16-like",NA,1,11844,3219,11844,NA,NA,25
"LOC111135726","LOC111135726","LOC111135726",NA,"protein_coding","Eastern oyster","NC_035784.1",36.791265,"DNA topoisomerase I- mitochondrial-like",NA,1,9969,2847,9969,NA,NA,20
"LOC111100355","LOC111100355","LOC111100355",NA,"protein_coding","Eastern oyster","NC_035785.1",36.800467,"eukaryotic peptide chain release factor subunit 1",NA,1,9987,1332,9987,NA,NA,11
"LOC111135484","LOC111135484","LOC111135484",NA,"protein_coding","Eastern oyster","NC_035784.1",36.823209,"uncharacterized LOC111135484",NA,1,11285,2625,11285,NA,NA,9
"LOC111100897","LOC111100897","LOC111100897",NA,"protein_coding","Eastern oyster","NC_035785.1",36.842362,"cytosolic purine 5'-nucleotidase-like- transcript variant X1",NA,5,45448,1639,44630,NA,NA,18
"LOC111136464","LOC111136464","LOC111136464",NA,"protein_coding","Eastern oyster","NC_035784.1",36.950286,"uncharacterized protein C5orf49 homolog- transcript variant X2",NA,2,3453,422,3417,NA,NA,4
"LOC111102142","LOC111102142","LOC111102142",NA,"protein_coding","Eastern oyster","NC_035785.1",37.003775,"uncharacterized LOC111102142",NA,1,8601,1188,8601,NA,NA,7
"LOC111136477","LOC111136477","LOC111136477",NA,"protein_coding","Eastern oyster","NC_035784.1",37.011718,"uncharacterized LOC111136477- transcript variant X3",NA,3,15220,2267,15122,NA,NA,9
"LOC111124719","LOC111124719","LOC111124719",NA,"protein_coding","Eastern oyster","NC_035782.1",37.053395,"uncharacterized LOC111124719- transcript variant X9",NA,9,18615,2054,11871,NA,NA,8
"LOC111101375","LOC111101375","LOC111101375",NA,"protein_coding","Eastern oyster","NC_035785.1",37.144839,"mu-type opioid receptor-like",NA,1,20495,1137,20495,NA,NA,2
"LOC111100359","LOC111100359","LOC111100359",NA,"protein_coding","Eastern oyster","NC_035785.1",37.222611,"endothelin-converting enzyme homolog- transcript variant X3",NA,4,19908,2424,16656,NA,NA,21
"LOC111110125","LOC111110125","LOC111110125",NA,"protein_coding","Eastern oyster","NC_035787.1",37.233001,"protein MON2 homolog- transcript variant X1",NA,3,113089,5061,113089,NA,NA,36
"LOC111118586","LOC111118586","LOC111118586",NA,"protein_coding","Eastern oyster","NC_035781.1",37.23702,NA,NA,1,41995,1545,41995,NA,NA,11
"LOC111137925","LOC111137925","LOC111137925",NA,"protein_coding","Eastern oyster","NC_035784.1",37.241219,"anti-sigma-I factor RsgI6-like",NA,1,8050,1725,8050,NA,NA,13
"LOC111110127","LOC111110127","LOC111110127",NA,"protein_coding","Eastern oyster","NC_035787.1",37.258092,"sex peptide receptor-like- transcript variant X1",NA,5,33846,1155,15390,NA,NA,3
"LOC111136739","LOC111136739","LOC111136739",NA,"protein_coding","Eastern oyster","NC_035784.1",37.333361,"uncharacterized LOC111136739- transcript variant X2",NA,2,5731,717,5723,NA,NA,6
"LOC111100347","LOC111100347","LOC111100347",NA,"protein_coding","Eastern oyster","NC_035785.1",37.355458,"cytosolic phospholipase A2-like- transcript variant X1",NA,3,16456,2575,13335,NA,NA,16
"LOC111118568","LOC111118568","LOC111118568",NA,"protein_coding","Eastern oyster","NC_035781.1",37.378337,NA,NA,1,45781,14604,45781,NA,NA,47
"LOC111113399","LOC111113399","LOC111113399",NA,"protein_coding","Eastern oyster","NC_035780.1",37.408826,"ankyrin repeat and sterile alpha motif domain-containing protein 1B-like- transcript variant X3",NA,5,73104,4959,73104,NA,NA,26
"LOC111113423","LOC111113423","LOC111113423",NA,"protein_coding","Eastern oyster","NC_035780.1",37.411479,"melanocortin receptor 5-like",NA,1,3913,1251,3913,NA,NA,2
"LOC111100555","LOC111100555","LOC111100555",NA,"protein_coding","Eastern oyster","NC_035785.1",37.580407,"metallo-beta-lactamase domain-containing protein 1-like",NA,1,10768,705,10768,NA,NA,6
"LOC111135128","LOC111135128","LOC111135128",NA,"protein_coding","Eastern oyster","NC_035780.1",37.627451,"uncharacterized LOC111135128- transcript variant X2",NA,2,11224,1078,11221,NA,NA,2
"LOC111120683","LOC111120683","LOC111120683",NA,"protein_coding","Eastern oyster","NC_035781.1",37.828495,"cytochrome P450 4d1-like- transcript variant X1",NA,2,16863,1506,16862,NA,NA,12
"LOC111120616","LOC111120616","LOC111120616",NA,"protein_coding","Eastern oyster","NC_035781.1",37.855767,NA,NA,1,38772,12294,38772,NA,NA,33
"LOC111114587","LOC111114587","LOC111114587",NA,"protein_coding","Eastern oyster","NC_035780.1",37.945038,"sialin-like- transcript variant X3",NA,3,12386,2028,8797,NA,NA,11
"LOC111117013","LOC111117013","LOC111117013",NA,"protein_coding","Eastern oyster","NC_035780.1",38.013612,"insulin receptor substrate 1-B-like- transcript variant X1",NA,2,19454,4174,19454,NA,NA,12
"LOC111124220","LOC111124220","LOC111124220",NA,"protein_coding","Eastern oyster","NC_035782.1",38.045879,NA,NA,1,6896,2286,6896,NA,NA,12
"LOC111101232","LOC111101232","LOC111101232",NA,"protein_coding","Eastern oyster","NC_035780.1",38.052872,"protein sym-1-like- transcript variant X1",NA,3,17227,583,14973,NA,NA,7
"LOC111132853","LOC111132853","LOC111132853",NA,"protein_coding","Eastern oyster","NC_035784.1",38.053817,"PAXIP1-associated glutamate-rich protein 1-like",NA,1,2350,693,2350,NA,NA,5
"LOC111114718","LOC111114718","LOC111114718",NA,"protein_coding","Eastern oyster","NC_035780.1",38.074274,"60S acidic ribosomal protein P1-like",NA,1,4172,342,4172,NA,NA,5
"LOC111131551","LOC111131551","LOC111131551",NA,"protein_coding","Eastern oyster","NC_035783.1",38.076689,"glycine N-acyltransferase-like protein 3",NA,1,2528,831,2528,NA,NA,5
"LOC111104099","LOC111104099","LOC111104099",NA,"protein_coding","Eastern oyster","NC_035780.1",38.07862,"thioredoxin domain-containing protein 5-like",NA,1,9237,1176,9237,NA,NA,9
"LOC111124222","LOC111124222","LOC111124222",NA,"protein_coding","Eastern oyster","NC_035782.1",38.118187,NA,NA,1,8020,1476,8020,NA,NA,12
"LOC111107332","LOC111107332","LOC111107332",NA,"protein_coding","Eastern oyster","NC_035787.1",38.168267,"general transcription factor 3C polypeptide 1-like",NA,1,99296,6804,99296,NA,NA,43
"LOC111128761","LOC111128761","LOC111128761",NA,"protein_coding","Eastern oyster","NC_035783.1",38.171234,"uncharacterized LOC111128761- transcript variant X1",NA,3,3381,816,2843,NA,NA,4
"LOC111122130","LOC111122130","LOC111122130",NA,"protein_coding","Eastern oyster","NC_035781.1",38.181415,"location of vulva defective 1-like- transcript variant X2",NA,4,23250,8152,23250,NA,NA,26
"LOC111126161","LOC111126161","LOC111126161",NA,"protein_coding","Eastern oyster","NC_035782.1",38.202029,"probable secreted beta-glucosidase adg3- transcript variant X5",NA,9,21180,2317,13363,NA,NA,3
"LOC111131685","LOC111131685","LOC111131685",NA,"protein_coding","Eastern oyster","NC_035783.1",38.211784,"uncharacterized LOC111131685",NA,1,13156,2049,13156,NA,NA,6
"LOC111123194","LOC111123194","LOC111123194",NA,"protein_coding","Eastern oyster","NC_035782.1",38.273298,"deleted in malignant brain tumors 1 protein-like",NA,1,4860,1080,4860,NA,NA,8
"LOC111126287","LOC111126287","LOC111126287",NA,"protein_coding","Eastern oyster","NC_035782.1",38.700805,"tetraspanin-9-like",NA,1,5254,903,5254,NA,NA,8
"LOC111103309","LOC111103309","LOC111103309",NA,"protein_coding","Eastern oyster","NC_035786.1",38.942166,NA,NA,1,72112,3357,72112,NA,NA,14
"LOC111122328","LOC111122328","LOC111122328",NA,"protein_coding","Eastern oyster","NC_035781.1",39.089339,"E3 ubiquitin-protein ligase UHRF1-like",NA,1,10607,2382,10607,NA,NA,17
"LOC111120973","LOC111120973","LOC111120973",NA,"protein_coding","Eastern oyster","NC_035781.1",39.100013,"delta(24)-sterol reductase-like- transcript variant X1",NA,2,12315,1446,9806,NA,NA,8
"LOC111126760","LOC111126760","LOC111126760",NA,"protein_coding","Eastern oyster","NC_035782.1",39.334352,"high affinity cGMP-specific 3'-5'-cyclic phosphodiesterase 9A-like- transcript variant X2",NA,11,18141,1593,18139,NA,NA,19
"LOC111115203","LOC111115203","LOC111115203",NA,"protein_coding","Eastern oyster","NC_035780.1",39.359121,"uncharacterized LOC111115203- transcript variant X2",NA,3,16183,1316,14868,NA,NA,3
"LOC111137182","LOC111137182","LOC111137182",NA,"protein_coding","Eastern oyster","NC_035784.1",39.427656,"trichohyalin-like- transcript variant X8",NA,16,54889,4732,50708,NA,NA,38
"LOC111127555","LOC111127555","LOC111127555",NA,"protein_coding","Eastern oyster","NC_035782.1",39.428836,NA,NA,1,19399,1596,19399,NA,NA,11
"LOC111127458","LOC111127458","LOC111127458",NA,"protein_coding","Eastern oyster","NC_035782.1",39.47465,NA,NA,1,20122,1671,20122,NA,NA,15
"LOC111125308","LOC111125308","LOC111125308",NA,"protein_coding","Eastern oyster","NC_035782.1",39.495856,"uncharacterized LOC111125308- transcript variant X3",NA,4,12987,534,12985,NA,NA,6
"LOC111125881","LOC111125881","LOC111125881",NA,"protein_coding","Eastern oyster","NC_035782.1",39.511872,"protein AAR2 homolog- transcript variant X1",NA,3,5489,1211,4985,NA,NA,5
"LOC111127046","LOC111127046","LOC111127046",NA,"protein_coding","Eastern oyster","NC_035782.1",39.551181,"T-box transcription factor mls-1-like- transcript variant X2",NA,5,6112,1084,4454,NA,NA,8
"LOC111127045","LOC111127045","LOC111127045",NA,"protein_coding","Eastern oyster","NC_035782.1",39.55938,"T-box-containing protein TBX6L-like",NA,1,4888,1404,4888,NA,NA,11
"LOC111123699","LOC111123699","LOC111123699",NA,"protein_coding","Eastern oyster","NC_035782.1",39.577914,"T-box transcription factor TBX20-like- transcript variant X2",NA,2,13502,1496,13270,NA,NA,12
"LOC111120049","LOC111120049","LOC111120049",NA,"protein_coding","Eastern oyster","NC_035781.1",39.599318,"tRNA:m(4)X modification enzyme TRM13 homolog",NA,1,19368,2310,19368,NA,NA,21
"LOC111125842","LOC111125842","LOC111125842",NA,"protein_coding","Eastern oyster","NC_035782.1",39.599491,"von Willebrand factor C domain-containing protein 2-like",NA,1,744,426,744,NA,NA,2
"LOC111125841","LOC111125841","LOC111125841",NA,"protein_coding","Eastern oyster","NC_035782.1",39.602955,"von Willebrand factor C domain-containing protein 2-like",NA,1,819,426,819,NA,NA,2
"LOC111120048","LOC111120048","LOC111120048",NA,"protein_coding","Eastern oyster","NC_035781.1",39.605058,"UV excision repair protein RAD23 homolog B-like",NA,1,7590,1164,7590,NA,NA,9
"LOC111123254","LOC111123254","LOC111123254",NA,"protein_coding","Eastern oyster","NC_035782.1",39.605706,"N-acetylneuraminate lyase B-like",NA,1,8263,945,8263,NA,NA,10
"LOC111128771","LOC111128771","LOC111128771",NA,"protein_coding","Eastern oyster","NC_035783.1",39.609332,"uncharacterized LOC111128771- transcript variant X2",NA,2,34293,1821,26246,NA,NA,12
"LOC111126902","LOC111126902","LOC111126902",NA,"protein_coding","Eastern oyster","NC_035782.1",39.620044,"uncharacterized LOC111126902",NA,1,12500,885,12500,NA,NA,6
"LOC111099090","LOC111099090","LOC111099090",NA,"protein_coding","Eastern oyster","NC_035784.1",39.796608,"uncharacterized LOC111099090",NA,1,4191,1248,4191,NA,NA,13
"LOC111133497","LOC111133497","LOC111133497",NA,"protein_coding","Eastern oyster","NC_035784.1",39.899662,"ester hydrolase C11orf54 homolog",NA,1,5316,939,5316,NA,NA,9
"LOC111100557","LOC111100557","LOC111100557",NA,"protein_coding","Eastern oyster","NC_035785.1",39.958242,"synaptotagmin-7-like- transcript variant X1",NA,6,85136,1542,81301,NA,NA,9
"LOC111119804","LOC111119804","LOC111119804",NA,"protein_coding","Eastern oyster","NC_035780.1",39.980063,NA,NA,1,20045,2385,20045,NA,NA,24
"LOC111133468","LOC111133468","LOC111133468",NA,"protein_coding","Eastern oyster","NC_035784.1",39.994873,"guanylate cyclase 2G-like- transcript variant X1",NA,3,19668,3306,14009,NA,NA,3
"LOC111123204","LOC111123204","LOC111123204",NA,"protein_coding","Eastern oyster","NC_035780.1",40.003512,"B-cell lymphoma 6 protein homolog- transcript variant X4",NA,8,18979,1972,13197,NA,NA,5
"LOC111111773","LOC111111773","LOC111111773",NA,"protein_coding","Eastern oyster","NC_035780.1",40.024848,"golgin subfamily A member 6-like protein 4- transcript variant X1",NA,2,12002,1512,12002,NA,NA,13
"LOC111113840","LOC111113840","LOC111113840",NA,"protein_coding","Eastern oyster","NC_035780.1",40.049581,"peroxisomal acyl-coenzyme A oxidase 1-like",NA,1,8722,2010,8722,NA,NA,14
"LOC111134145","LOC111134145","LOC111134145",NA,"protein_coding","Eastern oyster","NC_035784.1",40.077726,"uncharacterized LOC111134145- transcript variant X3",NA,4,16551,5572,16549,NA,NA,28
"LOC111137086","LOC111137086","LOC111137086",NA,"protein_coding","Eastern oyster","NC_035784.1",40.366321,"calcium-binding protein P-like- transcript variant X2",NA,2,8135,1044,8131,NA,NA,9
"LOC111113216","LOC111113216","LOC111113216",NA,"protein_coding","Eastern oyster","NC_035780.1",40.375909,"myomodulin neuropeptides 2-like",NA,1,10888,738,10888,NA,NA,2
"LOC111138302","LOC111138302","LOC111138302",NA,"protein_coding","Eastern oyster","NC_035780.1",40.390719,"myb-related protein A-like",NA,1,35410,1272,35410,NA,NA,11
"LOC111107513","LOC111107513","LOC111107513",NA,"protein_coding","Eastern oyster","NC_035780.1",40.425975,"transcriptional activator Myb-like",NA,1,4172,756,4172,NA,NA,6
"LOC111134587","LOC111134587","LOC111134587",NA,"protein_coding","Eastern oyster","NC_035784.1",40.42609,"sodium- and chloride-dependent glycine transporter 1-like",NA,1,16768,1950,16768,NA,NA,14
"LOC111101782","LOC111101782","LOC111101782",NA,"protein_coding","Eastern oyster","NC_035780.1",40.43837,"uncharacterized LOC111101782",NA,1,3213,282,3213,NA,NA,3
"LOC111111057","LOC111111057","LOC111111057",NA,"protein_coding","Eastern oyster","NC_035788.1",40.486569,"uncharacterized PE-PGRS family protein PE_PGRS54-like- transcript variant X1",NA,2,12199,2961,12199,NA,NA,4
"LOC111119180","LOC111119180","LOC111119180",NA,"protein_coding","Eastern oyster","NC_035781.1",40.487457,"uncharacterized LOC111119180",NA,1,3439,486,3439,NA,NA,4
"LOC111120507","LOC111120507","LOC111120507",NA,"protein_coding","Eastern oyster","NC_035780.1",40.496673,"RNA-binding protein 24-A-like- transcript variant X1",NA,2,10815,663,10814,NA,NA,4
"LOC111129930","LOC111129930","LOC111129930",NA,"protein_coding","Eastern oyster","NC_035783.1",40.506855,"GTPase IMAP family member 4-like- transcript variant X2",NA,3,8147,868,7532,NA,NA,3
"LOC111131100","LOC111131100","LOC111131100",NA,"protein_coding","Eastern oyster","NC_035780.1",40.572941,"adenylyl cyclase-associated protein 1-like- transcript variant X4",NA,4,97162,1720,93119,NA,NA,14
"LOC111134843","LOC111134843","LOC111134843",NA,"protein_coding","Eastern oyster","NC_035784.1",40.593614,"dynein heavy chain 5- axonemal-like- transcript variant X7",NA,11,60251,13993,43534,NA,NA,62
"LOC111128130","LOC111128130","LOC111128130",NA,"protein_coding","Eastern oyster","NC_035783.1",40.744581,"cancer-related nucleoside-triphosphatase-like- transcript variant X2",NA,2,5394,621,5390,NA,NA,5
"LOC111134031","LOC111134031","LOC111134031",NA,"protein_coding","Eastern oyster","NC_035780.1",40.765337,"RUN domain-containing protein 1-like- transcript variant X3",NA,5,124041,1853,112507,NA,NA,16
"LOC111122270","LOC111122270","LOC111122270",NA,"protein_coding","Eastern oyster","NC_035781.1",40.843709,NA,NA,1,28191,3441,28191,NA,NA,22
"LOC111107627","LOC111107627","LOC111107627",NA,"protein_coding","Eastern oyster","NC_035787.1",41.008698,"uncharacterized LOC111107627- transcript variant X2",NA,4,39142,6430,39142,NA,NA,35
"LOC111137141","LOC111137141","LOC111137141",NA,"protein_coding","Eastern oyster","NC_035784.1",41.017404,"homeobox protein cut-like 1- transcript variant X2",NA,3,50406,4388,50406,NA,NA,17
"LOC111108692","LOC111108692","LOC111108692",NA,"protein_coding","Eastern oyster","NC_035780.1",41.030104,"serine/arginine-rich splicing factor 7-like- transcript variant X3",NA,3,53222,851,53172,NA,NA,7
"LOC111108729","LOC111108729","LOC111108729",NA,"protein_coding","Eastern oyster","NC_035780.1",41.092709,"serine/arginine-rich splicing factor 7-like",NA,1,39565,600,39565,NA,NA,5
"LOC111136974","LOC111136974","LOC111136974",NA,"protein_coding","Eastern oyster","NC_035784.1",41.119131,"cytochrome P450 2B5-like- transcript variant X1",NA,2,4376,1464,4376,NA,NA,8
"LOC111130155","LOC111130155","LOC111130155",NA,"protein_coding","Eastern oyster","NC_035783.1",41.216464,"GTPase IMAP family member 4-like- transcript variant X1",NA,3,9009,855,6105,NA,NA,3
"LOC111122055","LOC111122055","LOC111122055",NA,"protein_coding","Eastern oyster","NC_035781.1",41.278406,"probable thiopurine S-methyltransferase",NA,1,12369,732,12369,NA,NA,10
"LOC111119920","LOC111119920","LOC111119920",NA,"protein_coding","Eastern oyster","NC_035781.1",41.314599,"suppressor of tumorigenicity 14 protein homolog",NA,1,8994,2715,8994,NA,NA,17
"LOC111108711","LOC111108711","LOC111108711",NA,"protein_coding","Eastern oyster","NC_035780.1",41.339114,"uncharacterized LOC111108711- transcript variant X1",NA,3,43774,648,43772,NA,NA,5
"LOC111108664","LOC111108664","LOC111108664",NA,"protein_coding","Eastern oyster","NC_035780.1",41.417722,"transcription factor TFIIIB component B'' homolog- transcript variant X3",NA,4,151222,2208,136913,NA,NA,12
"LOC111100325","LOC111100325","LOC111100325",NA,"protein_coding","Eastern oyster","NC_035785.1",41.523747,"filamin-C-like",NA,1,10592,3375,10592,NA,NA,21
"LOC111117922","LOC111117922","LOC111117922",NA,"protein_coding","Eastern oyster","NC_035781.1",41.541015,"protein-L-isoaspartate O-methyltransferase domain-containing protein 1-like",NA,1,6355,1881,6355,NA,NA,5
"LOC111117921","LOC111117921","LOC111117921",NA,"protein_coding","Eastern oyster","NC_035781.1",41.547508,"lethal(3)malignant brain tumor-like protein 3- transcript variant X1",NA,3,15332,4218,15319,NA,NA,22
"LOC111100962","LOC111100962","LOC111100962",NA,"protein_coding","Eastern oyster","NC_035785.1",41.556806,"protein ECT2-like- transcript variant X1",NA,2,12580,2618,12215,NA,NA,22
"LOC111100964","LOC111100964","LOC111100964",NA,"protein_coding","Eastern oyster","NC_035785.1",41.569427,"putative lipoyltransferase 2- mitochondrial- transcript variant X2",NA,3,1978,771,1943,NA,NA,3
"LOC111120134","LOC111120134","LOC111120134",NA,"protein_coding","Eastern oyster","NC_035781.1",41.570133,"coiled-coil and C2 domain-containing protein 2A-like- transcript variant X1",NA,5,31277,5170,31217,NA,NA,41
"LOC111124769","LOC111124769","LOC111124769",NA,"protein_coding","Eastern oyster","NC_035780.1",41.591542,"palmitoyltransferase ZDHHC17-like- transcript variant X2",NA,2,88262,1756,88262,NA,NA,14
"LOC111134942","LOC111134942","LOC111134942",NA,"protein_coding","Eastern oyster","NC_035784.1",41.596341,"squamous cell carcinoma antigen recognized by T-cells 3-like- transcript variant X1",NA,2,13216,2856,13216,NA,NA,23
"LOC111134943","LOC111134943","LOC111134943",NA,"protein_coding","Eastern oyster","NC_035784.1",41.609534,"phosphatidylserine decarboxylase proenzyme- mitochondrial-like- transcript variant X2",NA,2,9089,1202,6056,NA,NA,6
"LOC111119139","LOC111119139","LOC111119139",NA,"protein_coding","Eastern oyster","NC_035781.1",41.646976,NA,NA,1,15967,579,15967,NA,NA,6
"LOC111116352","LOC111116352","LOC111116352",NA,"protein_coding","Eastern oyster","NC_035780.1",41.738232,"zinc finger CCCH domain-containing protein 11A-like- transcript variant X5",NA,15,95554,2627,95499,NA,NA,20
"LOC111135454","LOC111135454","LOC111135454",NA,"protein_coding","Eastern oyster","NC_035784.1",41.751556,"carbohydrate sulfotransferase 3-like",NA,1,9699,984,9699,NA,NA,4
"LOC111135457","LOC111135457","LOC111135457",NA,"protein_coding","Eastern oyster","NC_035784.1",41.762864,"brevican core protein-like",NA,1,2744,714,2744,NA,NA,6
"LOC111102797","LOC111102797","LOC111102797",NA,"protein_coding","Eastern oyster","NC_035786.1",41.775592,"uncharacterized LOC111102797",NA,1,2254,1512,2254,NA,NA,2
"LOC111116449","LOC111116449","LOC111116449",NA,"protein_coding","Eastern oyster","NC_035780.1",41.775985,"uncharacterized LOC111116449",NA,1,6495,372,6495,NA,NA,2
"LOC111102870","LOC111102870","LOC111102870",NA,"protein_coding","Eastern oyster","NC_035786.1",41.792926,"uncharacterized LOC111102870- transcript variant X2",NA,2,16559,1140,15790,NA,NA,2
"LOC111137454","LOC111137454","LOC111137454",NA,"protein_coding","Eastern oyster","NC_035784.1",41.841648,"uncharacterized transporter slc-17.2-like",NA,1,6186,1620,6186,NA,NA,11
"LOC111131392","LOC111131392","LOC111131392",NA,"protein_coding","Eastern oyster","NC_035780.1",41.851789,"CD82 antigen-like",NA,1,34798,780,34798,NA,NA,9
"LOC111124864","LOC111124864","LOC111124864",NA,"protein_coding","Eastern oyster","NC_035782.1",41.871011,"uncharacterized LOC111124864- transcript variant X3",NA,3,23417,2309,23417,NA,NA,20
"LOC111129926","LOC111129926","LOC111129926",NA,"protein_coding","Eastern oyster","NC_035783.1",41.906023,"6-pyruvoyl tetrahydrobiopterin synthase-like",NA,1,8312,429,8312,NA,NA,6
"LOC111124239","LOC111124239","LOC111124239",NA,"protein_coding","Eastern oyster","NC_035782.1",41.90919,"uncharacterized LOC111124239",NA,1,27722,2931,27722,NA,NA,19
"LOC111121972","LOC111121972","LOC111121972",NA,"protein_coding","Eastern oyster","NC_035781.1",41.986124,NA,NA,1,15256,1548,15256,NA,NA,17
"LOC111136014","LOC111136014","LOC111136014",NA,"protein_coding","Eastern oyster","NC_035780.1",42.011653,"stromal cell-derived factor 2-like",NA,1,10567,669,10567,NA,NA,6
"LOC111125773","LOC111125773","LOC111125773",NA,"protein_coding","Eastern oyster","NC_035780.1",42.030972,"protein tyrosine phosphatase type IVA 2-like- transcript variant X1",NA,3,37865,522,33097,NA,NA,7
"LOC111137876","LOC111137876","LOC111137876",NA,"protein_coding","Eastern oyster","NC_035784.1",42.093372,"uncharacterized LOC111137876",NA,1,34483,5196,34483,NA,NA,15
"LOC111120472","LOC111120472","LOC111120472",NA,"protein_coding","Eastern oyster","NC_035781.1",42.216068,"collagen alpha-1(I) chain-like- transcript variant X2",NA,2,20402,3015,20402,NA,NA,40
"LOC111125049","LOC111125049","LOC111125049",NA,"protein_coding","Eastern oyster","NC_035782.1",42.237381,"rab9 effector protein with kelch motifs-like- transcript variant X1",NA,4,43243,1236,38271,NA,NA,4
"LOC111105529","LOC111105529","LOC111105529",NA,"protein_coding","Eastern oyster","NC_035786.1",42.328902,NA,NA,1,2559,1086,2559,NA,NA,4
"LOC111120142","LOC111120142","LOC111120142",NA,"protein_coding","Eastern oyster","NC_035781.1",42.348596,"actin- cytoplasmic 1-like",NA,1,1951,1131,1951,NA,NA,2
"LOC111101023","LOC111101023","LOC111101023",NA,"protein_coding","Eastern oyster","NC_035785.1",42.515332,"serine/threonine-protein kinase 36-like- transcript variant X1",NA,3,32213,4083,32213,NA,NA,32
"LOC111125754","LOC111125754","LOC111125754",NA,"protein_coding","Eastern oyster","NC_035780.1",42.529424,"TRAF3-interacting protein 1-like",NA,1,11647,2529,11647,NA,NA,15
"LOC111129966","LOC111129966","LOC111129966",NA,"protein_coding","Eastern oyster","NC_035783.1",42.542495,"thyrotroph embryonic factor-like",NA,1,7922,1038,7922,NA,NA,2
"LOC111132188","LOC111132188","LOC111132188",NA,"protein_coding","Eastern oyster","NC_035784.1",42.599905,"uncharacterized LOC111132188- transcript variant X4",NA,5,8429,1630,8425,NA,NA,15
"LOC111136759","LOC111136759","LOC111136759",NA,"protein_coding","Eastern oyster","NC_035784.1",42.608695,"uncharacterized LOC111136759",NA,1,6118,747,6118,NA,NA,5
"LOC111099426","LOC111099426","LOC111099426",NA,"protein_coding","Eastern oyster","NC_035785.1",42.644353,"AT-rich interactive domain-containing protein 5B-like- transcript variant X3",NA,3,18120,2745,17155,NA,NA,12
"LOC111101786","LOC111101786","LOC111101786",NA,"protein_coding","Eastern oyster","NC_035785.1",42.755068,"solute carrier family 23 member 2-like- transcript variant X2",NA,2,8017,1808,8016,NA,NA,11
"LOC111101787","LOC111101787","LOC111101787",NA,"protein_coding","Eastern oyster","NC_035785.1",42.766578,"solute carrier family 23 member 2-like- transcript variant X2",NA,2,8692,1746,8686,NA,NA,10
"LOC111130034","LOC111130034","LOC111130034",NA,"protein_coding","Eastern oyster","NC_035783.1",42.774957,NA,NA,1,68542,1680,68542,NA,NA,12
"LOC111112466","LOC111112466","LOC111112466",NA,"protein_coding","Eastern oyster","NC_035780.1",42.858503,"MAM and LDL-receptor class A domain-containing protein 1-like- transcript variant X1",NA,3,32012,5117,32012,NA,NA,31
"LOC111134404","LOC111134404","LOC111134404",NA,"protein_coding","Eastern oyster","NC_035780.1",42.928456,"nicotinate phosphoribosyltransferase-like- transcript variant X1",NA,2,15858,1624,15594,NA,NA,15
"LOC111127955","LOC111127955","LOC111127955",NA,"protein_coding","Eastern oyster","NC_035783.1",42.933923,"gonadotropin-releasing hormone II receptor-like",NA,1,28383,1170,28383,NA,NA,6
"LOC111120320","LOC111120320","LOC111120320",NA,"protein_coding","Eastern oyster","NC_035781.1",42.97334,NA,NA,1,64198,7251,64198,NA,NA,35
"LOC111100478","LOC111100478","LOC111100478",NA,"protein_coding","Eastern oyster","NC_035785.1",42.989026,"E3 ubiquitin-protein ligase RNF103-like",NA,1,4115,1908,4115,NA,NA,3
"LOC111132380","LOC111132380","LOC111132380",NA,"protein_coding","Eastern oyster","NC_035784.1",42.990714,NA,NA,1,6545,183,6545,NA,NA,3
"LOC111138482","LOC111138482","LOC111138482",NA,"protein_coding","Eastern oyster","NC_035784.1",43.013136,"neurogenic locus notch homolog protein 3-like- transcript variant X3",NA,4,9945,1364,9546,NA,NA,12
"LOC111101007","LOC111101007","LOC111101007",NA,"protein_coding","Eastern oyster","NC_035785.1",43.045805,"uncharacterized LOC111101007",NA,1,5038,660,5038,NA,NA,2
