"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"LOC111121081","LOC111121081","LOC111121081",NA,"protein_coding","Eastern oyster","NC_035781.1",41.695463,NA,NA,1,7849,2160,7849,NA,NA,6
"LOC111116352","LOC111116352","LOC111116352",NA,"protein_coding","Eastern oyster","NC_035780.1",41.738232,"zinc finger CCCH domain-containing protein 11A-like- transcript variant X5",NA,15,95554,2627,95499,NA,NA,20
"LOC111105074","LOC111105074","LOC111105074",NA,"protein_coding","Eastern oyster","NC_035786.1",41.811242,"uncharacterized LOC111105074",NA,1,2133,1746,2133,NA,NA,2
"LOC111099503","LOC111099503","LOC111099503",NA,"protein_coding","Eastern oyster","NC_035785.1",41.811924,"transcription factor Sox-14-like",NA,1,1806,795,1806,NA,NA,1
"LOC111132373","LOC111132373","LOC111132373",NA,"protein_coding","Eastern oyster","NC_035784.1",41.922665,"G-protein coupled receptor 157-like",NA,1,2675,990,2675,NA,NA,3
"LOC111122968","LOC111122968","LOC111122968",NA,"protein_coding","Eastern oyster","NC_035782.1",42.05382,NA,NA,1,9189,846,9189,NA,NA,10
"LOC111123451","LOC111123451","LOC111123451",NA,"protein_coding","Eastern oyster","NC_035782.1",42.132819,NA,NA,1,16173,2253,16173,NA,NA,10
"LOC111126254","LOC111126254","LOC111126254",NA,"protein_coding","Eastern oyster","NC_035780.1",42.155469,"uncharacterized LOC111126254",NA,1,2880,399,2880,NA,NA,5
"LOC111103778","LOC111103778","LOC111103778",NA,"protein_coding","Eastern oyster","NC_035786.1",42.282807,"mitogen-activated protein kinase kinase kinase 7-like- transcript variant X4",NA,4,23723,1894,23092,NA,NA,17
"LOC111105529","LOC111105529","LOC111105529",NA,"protein_coding","Eastern oyster","NC_035786.1",42.328902,NA,NA,1,2559,1086,2559,NA,NA,4
"LOC111127842","LOC111127842","LOC111127842",NA,"protein_coding","Eastern oyster","NC_035783.1",42.341439,"uncharacterized LOC111127842",NA,1,4296,567,4296,NA,NA,5
"LOC111104629","LOC111104629","LOC111104629",NA,"protein_coding","Eastern oyster","NC_035786.1",42.358035,"androglobin-like- transcript variant X18",NA,29,57162,5772,34006,NA,NA,46
"LOC111118494","LOC111118494","LOC111118494",NA,"protein_coding","Eastern oyster","NC_035780.1",42.389602,"sex peptide receptor-like- transcript variant X5",NA,5,72778,1083,57317,NA,NA,3
"LOC111103449","LOC111103449","LOC111103449",NA,"protein_coding","Eastern oyster","NC_035786.1",42.429764,"neuronal acetylcholine receptor subunit alpha-6-like",NA,1,5610,1341,5610,NA,NA,7
"LOC111129966","LOC111129966","LOC111129966",NA,"protein_coding","Eastern oyster","NC_035783.1",42.542495,"thyrotroph embryonic factor-like",NA,1,7922,1038,7922,NA,NA,2
"LOC111101203","LOC111101203","LOC111101203",NA,"protein_coding","Eastern oyster","NC_035785.1",42.577134,"homeobox protein HMX3-B-like",NA,1,5930,948,5930,NA,NA,2
"LOC111103597","LOC111103597","LOC111103597",NA,"protein_coding","Eastern oyster","NC_035780.1",42.638329,"uncharacterized LOC111103597",NA,1,3355,870,3355,NA,NA,6
"LOC111130617","LOC111130617","LOC111130617",NA,"protein_coding","Eastern oyster","NC_035783.1",42.642439,NA,NA,1,4709,1125,4709,NA,NA,10
"LOC111121435","LOC111121435","LOC111121435",NA,"protein_coding","Eastern oyster","NC_035780.1",42.702319,"cyclin-dependent kinase 2-like",NA,1,8613,900,8613,NA,NA,8
"LOC111130034","LOC111130034","LOC111130034",NA,"protein_coding","Eastern oyster","NC_035783.1",42.774957,NA,NA,1,68542,1680,68542,NA,NA,12
"LOC111133834","LOC111133834","LOC111133834",NA,"protein_coding","Eastern oyster","NC_035784.1",42.781543,"sigma non-opioid intracellular receptor 1-like",NA,1,5227,690,5227,NA,NA,4
"LOC111107548","LOC111107548","LOC111107548",NA,"protein_coding","Eastern oyster","NC_035787.1",42.803427,"high mobility group protein HMGI-C-like- transcript variant X2",NA,2,3020,249,2935,NA,NA,4
"LOC111101851","LOC111101851","LOC111101851",NA,"protein_coding","Eastern oyster","NC_035785.1",42.825135,"cell division cycle protein 16 homolog",NA,1,13794,1785,13794,NA,NA,16
"LOC111100478","LOC111100478","LOC111100478",NA,"protein_coding","Eastern oyster","NC_035785.1",42.989026,"E3 ubiquitin-protein ligase RNF103-like",NA,1,4115,1908,4115,NA,NA,3
"LOC111138482","LOC111138482","LOC111138482",NA,"protein_coding","Eastern oyster","NC_035784.1",43.013136,"neurogenic locus notch homolog protein 3-like- transcript variant X3",NA,4,9945,1364,9546,NA,NA,12
"LOC111100466","LOC111100466","LOC111100466",NA,"protein_coding","Eastern oyster","NC_035785.1",43.06677,"sodium/hydrogen exchanger 9-like- transcript variant X2",NA,16,17996,2129,17996,NA,NA,20
"LOC111133170","LOC111133170","LOC111133170",NA,"protein_coding","Eastern oyster","NC_035784.1",43.07677,"T-cell activation inhibitor- mitochondrial-like",NA,1,6098,1536,6098,NA,NA,9
"LOC111100467","LOC111100467","LOC111100467",NA,"protein_coding","Eastern oyster","NC_035785.1",43.08813,"neuronal acetylcholine receptor subunit alpha-6-like",NA,1,6304,1242,6304,NA,NA,2
"LOC111101306","LOC111101306","LOC111101306",NA,"protein_coding","Eastern oyster","NC_035785.1",43.10551,"neuronal acetylcholine receptor subunit beta-3-like",NA,1,3249,1263,3249,NA,NA,2
"LOC111127848","LOC111127848","LOC111127848",NA,"protein_coding","Eastern oyster","NC_035783.1",43.148763,"steroid hormone receptor ERR2-like- transcript variant X2",NA,8,51605,1342,27637,NA,NA,7
"LOC111099859","LOC111099859","LOC111099859",NA,"protein_coding","Eastern oyster","NC_035785.1",43.211988,"uncharacterized LOC111099859",NA,1,1758,999,1758,NA,NA,2
"LOC111100165","LOC111100165","LOC111100165",NA,"protein_coding","Eastern oyster","NC_035785.1",43.216714,"mediator of RNA polymerase II transcription subunit 12-like protein- transcript variant X2",NA,4,50148,6234,50148,NA,NA,42
"LOC111118492","LOC111118492","LOC111118492",NA,"protein_coding","Eastern oyster","NC_035781.1",43.244796,NA,NA,1,15885,3306,15885,NA,NA,29
"LOC111127771","LOC111127771","LOC111127771",NA,"protein_coding","Eastern oyster","NC_035783.1",43.249531,NA,NA,1,2596,2037,2596,NA,NA,5
"LOC111120325","LOC111120325","LOC111120325",NA,"protein_coding","Eastern oyster","NC_035781.1",43.394745,"uncharacterized LOC111120325",NA,1,7344,432,7344,NA,NA,5
"LOC111136326","LOC111136326","LOC111136326",NA,"protein_coding","Eastern oyster","NC_035784.1",43.408238,"uncharacterized LOC111136326- transcript variant X2",NA,3,12340,3256,12338,NA,NA,10
"LOC111118261","LOC111118261","LOC111118261",NA,"protein_coding","Eastern oyster","NC_035781.1",43.426872,"uncharacterized LOC111118261",NA,1,2880,429,2880,NA,NA,5
"LOC111137331","LOC111137331","LOC111137331",NA,"protein_coding","Eastern oyster","NC_035784.1",43.4452,"uncharacterized LOC111137331",NA,1,5024,492,5024,NA,NA,3
"LOC111132133","LOC111132133","LOC111132133",NA,"protein_coding","Eastern oyster","NC_035784.1",43.468049,"uncharacterized protein C3orf38 homolog- transcript variant X1",NA,2,10646,1020,10646,NA,NA,3
"LOC111135125","LOC111135125","LOC111135125",NA,"protein_coding","Eastern oyster","NC_035784.1",43.485275,"gastric inhibitory polypeptide receptor-like- transcript variant X3",NA,5,35075,1094,35075,NA,NA,12
"LOC111133520","LOC111133520","LOC111133520",NA,"protein_coding","Eastern oyster","NC_035784.1",43.543887,"toll-like receptor 6",NA,1,1803,1797,1803,NA,NA,1
"LOC111102719","LOC111102719","LOC111102719",NA,"protein_coding","Eastern oyster","NC_035786.1",43.577714,"uncharacterized LOC111102719- transcript variant X2",NA,4,18905,1137,14878,NA,NA,2
"LOC111136469","LOC111136469","LOC111136469",NA,"protein_coding","Eastern oyster","NC_035784.1",43.650021,"phosphatidylinositol glycan anchor biosynthesis class U protein-like- transcript variant X2",NA,2,8468,1320,7839,NA,NA,12
"LOC111136615","LOC111136615","LOC111136615",NA,"protein_coding","Eastern oyster","NC_035784.1",43.668472,"nuclear pore complex protein Nup93-like- transcript variant X1",NA,2,21009,2505,21002,NA,NA,23
"LOC111123502","LOC111123502","LOC111123502",NA,"protein_coding","Eastern oyster","NC_035782.1",43.698423,"uncharacterized LOC111123502",NA,1,11646,1602,11646,NA,NA,16
"LOC111101289","LOC111101289","LOC111101289",NA,"protein_coding","Eastern oyster","NC_035785.1",43.790554,"relaxin receptor 2-like",NA,1,8282,3246,8282,NA,NA,9
"LOC111133384","LOC111133384","LOC111133384",NA,"protein_coding","Eastern oyster","NC_035784.1",43.879765,"guanine nucleotide-binding protein G(s) subunit alpha-like",NA,1,22387,1137,22387,NA,NA,11
"LOC111133386","LOC111133386","LOC111133386",NA,"protein_coding","Eastern oyster","NC_035784.1",43.94031,"putative methyltransferase DDB_G0268948",NA,1,4114,867,4114,NA,NA,6
"LOC111133387","LOC111133387","LOC111133387",NA,"protein_coding","Eastern oyster","NC_035784.1",43.944952,"galactose-specific lectin nattectin-like",NA,1,4578,501,4578,NA,NA,5
"LOC111132390","LOC111132390","LOC111132390",NA,"protein_coding","Eastern oyster","NC_035784.1",44.130365,"protein lin-32-like",NA,1,369,369,369,NA,NA,1
"LOC111099032","LOC111099032","LOC111099032",NA,"protein_coding","Eastern oyster","NC_035784.1",44.161978,"5-hydroxytryptamine receptor-like",NA,1,2468,1296,2468,NA,NA,2
"LOC111131275","LOC111131275","LOC111131275",NA,"protein_coding","Eastern oyster","NC_035783.1",44.247314,NA,NA,1,1939,603,1939,NA,NA,3
"LOC111132411","LOC111132411","LOC111132411",NA,"protein_coding","Eastern oyster","NC_035784.1",44.606522,"dual specificity protein phosphatase 22-like",NA,1,8604,801,8604,NA,NA,5
"LOC111117953","LOC111117953","LOC111117953",NA,"protein_coding","Eastern oyster","NC_035781.1",44.659861,"syntenin-1-like- transcript variant X2",NA,2,11819,903,8585,NA,NA,8
"LOC111134941","LOC111134941","LOC111134941",NA,"protein_coding","Eastern oyster","NC_035784.1",44.685869,"inactive pancreatic lipase-related protein 1-like",NA,1,9268,1053,9268,NA,NA,6
"LOC111138000","LOC111138000","LOC111138000",NA,"protein_coding","Eastern oyster","NC_035784.1",44.723686,"LIM/homeobox protein Awh-like",NA,1,4290,837,4290,NA,NA,5
"LOC111122161","LOC111122161","LOC111122161",NA,"protein_coding","Eastern oyster","NC_035781.1",44.751361,"uncharacterized LOC111122161",NA,1,6034,1332,6034,NA,NA,12
"LOC111138206","LOC111138206","LOC111138206",NA,"protein_coding","Eastern oyster","NC_035784.1",44.778745,"uncharacterized LOC111138206",NA,1,15703,3123,15703,NA,NA,17
"LOC111137299","LOC111137299","LOC111137299",NA,"protein_coding","Eastern oyster","NC_035784.1",44.875515,"b(0-+)-type amino acid transporter 1-like- transcript variant X2",NA,2,13942,1425,13941,NA,NA,12
"LOC111136597","LOC111136597","LOC111136597",NA,"protein_coding","Eastern oyster","NC_035784.1",44.89993,"poly [ADP-ribose] polymerase 2-like- transcript variant X1",NA,2,35605,2223,35605,NA,NA,18
"LOC111134370","LOC111134370","LOC111134370",NA,"protein_coding","Eastern oyster","NC_035780.1",44.912669,"uncharacterized LOC111134370",NA,1,3870,1446,3870,NA,NA,7
"LOC111133449","LOC111133449","LOC111133449",NA,"protein_coding","Eastern oyster","NC_035784.1",44.965134,"D-aspartate oxidase-like",NA,1,44862,1023,44862,NA,NA,9
"LOC111129691","LOC111129691","LOC111129691",NA,"protein_coding","Eastern oyster","NC_035783.1",45.08102,NA,NA,1,31654,2823,31654,NA,NA,19
"LOC111132493","LOC111132493","LOC111132493",NA,"protein_coding","Eastern oyster","NC_035784.1",45.117756,"uncharacterized LOC111132493- transcript variant X2",NA,4,8730,825,6774,NA,NA,8
"LOC111120338","LOC111120338","LOC111120338",NA,"protein_coding","Eastern oyster","NC_035781.1",45.197296,"RYamide receptor-like",NA,1,17823,1098,17823,NA,NA,2
"LOC111131050","LOC111131050","LOC111131050",NA,"protein_coding","Eastern oyster","NC_035783.1",45.203338,"protein-L-isoaspartate(D-aspartate) O-methyltransferase-like- transcript variant X3",NA,3,14512,750,14512,NA,NA,7
"LOC111125153","LOC111125153","LOC111125153",NA,"protein_coding","Eastern oyster","NC_035782.1",45.243803,"A disintegrin and metalloproteinase with thrombospondin motifs 6-like- transcript variant X1",NA,7,15433,3097,15433,NA,NA,25
"LOC111106650","LOC111106650","LOC111106650",NA,"protein_coding","Eastern oyster","NC_035787.1",45.25136,"AT-rich binding protein-like- transcript variant X1",NA,3,4193,766,4182,NA,NA,6
"LOC111135768","LOC111135768","LOC111135768",NA,"protein_coding","Eastern oyster","NC_035784.1",45.259247,"uncharacterized LOC111135768- transcript variant X2",NA,8,103624,5049,96356,NA,NA,24
"LOC111122044","LOC111122044","LOC111122044",NA,"protein_coding","Eastern oyster","NC_035781.1",45.295262,"G-protein coupled receptor Mth2-like",NA,1,11780,1320,11780,NA,NA,3
"LOC111131563","LOC111131563","LOC111131563",NA,"protein_coding","Eastern oyster","NC_035780.1",45.311955,"troponin T-like- transcript variant X3",NA,16,18366,985,17058,NA,NA,14
"LOC111138069","LOC111138069","LOC111138069",NA,"protein_coding","Eastern oyster","NC_035784.1",45.496406,"sphingomyelin phosphodiesterase 3-like- transcript variant X1",NA,5,5725,1363,5560,NA,NA,7
"LOC111101603","LOC111101603","LOC111101603",NA,"protein_coding","Eastern oyster","NC_035780.1",45.526655,"testicular haploid expressed gene protein-like- transcript variant X1",NA,6,13100,843,12266,NA,NA,7
"LOC111125164","LOC111125164","LOC111125164",NA,"protein_coding","Eastern oyster","NC_035782.1",45.67691,"heat shock 70 kDa protein 12B-like",NA,1,6450,1743,6450,NA,NA,5
"LOC111117852","LOC111117852","LOC111117852",NA,"protein_coding","Eastern oyster","NC_035781.1",46.074338,"HAUS augmin-like complex subunit 3",NA,1,18323,1836,18323,NA,NA,13
"LOC111118626","LOC111118626","LOC111118626",NA,"protein_coding","Eastern oyster","NC_035781.1",46.149846,"bone morphogenetic protein 2-like",NA,1,2091,960,2091,NA,NA,3
"LOC111119772","LOC111119772","LOC111119772",NA,"protein_coding","Eastern oyster","NC_035780.1",46.158529,"uncharacterized LOC111119772",NA,1,2769,585,2769,NA,NA,3
"LOC111121247","LOC111121247","LOC111121247",NA,"protein_coding","Eastern oyster","NC_035781.1",46.17591,"uncharacterized LOC111121247- transcript variant X2",NA,2,6487,2523,6483,NA,NA,10
"LOC111131875","LOC111131875","LOC111131875",NA,"protein_coding","Eastern oyster","NC_035783.1",46.180286,"stromelysin-1-like",NA,1,11744,1518,11744,NA,NA,11
"LOC111120937","LOC111120937","LOC111120937",NA,"protein_coding","Eastern oyster","NC_035781.1",46.22219,"neurensin-1-like",NA,1,4236,732,4236,NA,NA,2
"LOC111122252","LOC111122252","LOC111122252",NA,"protein_coding","Eastern oyster","NC_035781.1",46.230852,"O(6)-methylguanine-induced apoptosis 2-like",NA,1,6450,1038,6450,NA,NA,9
"LOC111101079","LOC111101079","LOC111101079",NA,"protein_coding","Eastern oyster","NC_035780.1",46.247899,"zinc transporter ZIP10-like",NA,1,16830,2367,16830,NA,NA,14
"LOC111122250","LOC111122250","LOC111122250",NA,"protein_coding","Eastern oyster","NC_035781.1",46.254285,"protein DEK-like",NA,1,10169,1242,10169,NA,NA,12
"LOC111135545","LOC111135545","LOC111135545",NA,"protein_coding","Eastern oyster","NC_035784.1",46.302283,"DNA replication licensing factor mcm4-A-like- transcript variant X2",NA,2,21824,2700,16926,NA,NA,18
"LOC111131429","LOC111131429","LOC111131429",NA,"protein_coding","Eastern oyster","NC_035783.1",46.37228,"caveolin-1-like",NA,1,964,390,964,NA,NA,2
"LOC111109892","LOC111109892","LOC111109892",NA,"protein_coding","Eastern oyster","NC_035787.1",46.484176,"uncharacterized LOC111109892",NA,1,11470,522,11470,NA,NA,10
"LOC111102511","LOC111102511","LOC111102511",NA,"protein_coding","Eastern oyster","NC_035780.1",46.583477,"uncharacterized LOC111102511",NA,1,3225,510,3225,NA,NA,4
"LOC111129703","LOC111129703","LOC111129703",NA,"protein_coding","Eastern oyster","NC_035783.1",46.632517,"adhesion G protein-coupled receptor L3-like",NA,1,1256,1212,1256,NA,NA,1
"LOC111126194","LOC111126194","LOC111126194",NA,"protein_coding","Eastern oyster","NC_035782.1",46.668644,"transcription factor AP-4-like",NA,1,3917,1053,3917,NA,NA,5
"LOC111130039","LOC111130039","LOC111130039",NA,"protein_coding","Eastern oyster","NC_035780.1",46.721514,"60S acidic ribosomal protein P0-like",NA,1,4362,945,4362,NA,NA,10
"LOC111123833","LOC111123833","LOC111123833",NA,"protein_coding","Eastern oyster","NC_035782.1",46.848685,"uncharacterized LOC111123833",NA,1,30268,5955,30268,NA,NA,40
"LOC111114011","LOC111114011","LOC111114011",NA,"protein_coding","Eastern oyster","NC_035780.1",46.884935,"zinc finger protein 761-like- transcript variant X1",NA,2,4207,1610,4206,NA,NA,7
"LOC111107393","LOC111107393","LOC111107393",NA,"protein_coding","Eastern oyster","NC_035787.1",46.97058,"xanthine dehydrogenase/oxidase-like- transcript variant X2",NA,3,18238,3945,18114,NA,NA,36
"LOC111137582","LOC111137582","LOC111137582",NA,"protein_coding","Eastern oyster","NC_035784.1",47.113932,"bifunctional polynucleotide phosphatase/kinase-like",NA,1,11053,1911,11053,NA,NA,16
"LOC111118230","LOC111118230","LOC111118230",NA,"protein_coding","Eastern oyster","NC_035780.1",47.210334,"adapter molecule Crk-like",NA,1,11513,783,11513,NA,NA,8
"LOC111137806","LOC111137806","LOC111137806",NA,"protein_coding","Eastern oyster","NC_035784.1",47.319137,"uncharacterized LOC111137806- transcript variant X1",NA,3,28217,1362,26515,NA,NA,9
"LOC111124549","LOC111124549","LOC111124549",NA,"protein_coding","Eastern oyster","NC_035782.1",47.493488,"protein cramped-like",NA,1,29125,2940,29125,NA,NA,20
"LOC111102718","LOC111102718","LOC111102718",NA,"protein_coding","Eastern oyster","NC_035786.1",47.805442,"uncharacterized LOC111102718- transcript variant X2",NA,2,9424,406,9423,NA,NA,4
"LOC111120722","LOC111120722","LOC111120722",NA,"protein_coding","Eastern oyster","NC_035781.1",47.953573,"uncharacterized LOC111120722",NA,1,20249,5286,20249,NA,NA,23
"LOC111124623","LOC111124623","LOC111124623",NA,"protein_coding","Eastern oyster","NC_035782.1",47.999781,"sodium- and chloride-dependent glycine transporter 1-like",NA,1,10968,1842,10968,NA,NA,15
"LOC111124621","LOC111124621","LOC111124621",NA,"protein_coding","Eastern oyster","NC_035782.1",48.025608,"myosin heavy chain- striated muscle-like- transcript variant X4",NA,5,12966,5622,11975,NA,NA,27
"LOC111125791","LOC111125791","LOC111125791",NA,"protein_coding","Eastern oyster","NC_035782.1",48.040333,"golgin subfamily A member 2-like- transcript variant X1",NA,2,16713,2906,16712,NA,NA,26
"LOC111118735","LOC111118735","LOC111118735",NA,"protein_coding","Eastern oyster","NC_035781.1",48.082269,"opine dehydrogenase-like",NA,1,3329,1374,3329,NA,NA,2
"LOC111136126","LOC111136126","LOC111136126",NA,"protein_coding","Eastern oyster","NC_035784.1",48.120578,"BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3-like",NA,1,5209,867,5209,NA,NA,5
"LOC111120107","LOC111120107","LOC111120107",NA,"protein_coding","Eastern oyster","NC_035781.1",48.16018,"coiled-coil-helix-coiled-coil-helix domain-containing protein 7-like",NA,1,4657,357,4657,NA,NA,3
"LOC111118907","LOC111118907","LOC111118907",NA,"protein_coding","Eastern oyster","NC_035781.1",48.554041,"methylated-DNA--protein-cysteine methyltransferase-like- transcript variant X1",NA,2,2302,573,2179,NA,NA,4
"LOC111120758","LOC111120758","LOC111120758",NA,"protein_coding","Eastern oyster","NC_035781.1",48.556401,NA,NA,1,12046,3660,12046,NA,NA,12
"LOC111120360","LOC111120360","LOC111120360",NA,"protein_coding","Eastern oyster","NC_035781.1",48.614452,"testis-specific serine/threonine-protein kinase 3-like",NA,1,861,861,861,NA,NA,1
"LOC111118432","LOC111118432","LOC111118432",NA,"protein_coding","Eastern oyster","NC_035781.1",48.617318,"clusterin-associated protein 1 homolog- transcript variant X2",NA,2,8229,1200,8228,NA,NA,12
"LOC111126815","LOC111126815","LOC111126815",NA,"protein_coding","Eastern oyster","NC_035782.1",48.85147,"vesicle-fusing ATPase 1-like",NA,1,12840,2235,12840,NA,NA,21
"LOC111119397","LOC111119397","LOC111119397",NA,"protein_coding","Eastern oyster","NC_035781.1",49.077158,"polycystin-2-like- transcript variant X4",NA,6,9317,2537,9232,NA,NA,14
"LOC111125083","LOC111125083","LOC111125083",NA,"protein_coding","Eastern oyster","NC_035782.1",49.174932,"ganglioside GM2 activator-like",NA,1,3625,633,3625,NA,NA,4
"LOC111137452","LOC111137452","LOC111137452",NA,"protein_coding","Eastern oyster","NC_035784.1",49.189054,"DNA mismatch repair protein Msh2-like",NA,1,4095,2748,4095,NA,NA,1
"LOC111122875","LOC111122875","LOC111122875",NA,"protein_coding","Eastern oyster","NC_035782.1",49.296413,"glutamate decarboxylase 1-like- transcript variant X1",NA,4,14336,1680,12991,NA,NA,15
"LOC111119149","LOC111119149","LOC111119149",NA,"protein_coding","Eastern oyster","NC_035780.1",49.388441,"cubilin-like",NA,1,10057,3231,10057,NA,NA,17
"LOC111128384","LOC111128384","LOC111128384",NA,"protein_coding","Eastern oyster","NC_035783.1",49.531666,"CREB-regulated transcription coactivator 3-like",NA,1,6422,372,6422,NA,NA,2
"LOC111124584","LOC111124584","LOC111124584",NA,"protein_coding","Eastern oyster","NC_035782.1",49.532075,"heat shock 70 kDa protein 12A-like- transcript variant X1",NA,2,7183,1779,7180,NA,NA,5
"LOC111124583","LOC111124583","LOC111124583",NA,"protein_coding","Eastern oyster","NC_035782.1",49.543046,"heat shock 70 kDa protein 12A-like",NA,1,5740,1917,5740,NA,NA,5
"LOC111136737","LOC111136737","LOC111136737",NA,"protein_coding","Eastern oyster","NC_035784.1",49.570958,"uncharacterized LOC111136737",NA,1,6945,2112,6945,NA,NA,5
"LOC111127452","LOC111127452","LOC111127452",NA,"protein_coding","Eastern oyster","NC_035782.1",49.600685,"uncharacterized LOC111127452",NA,1,11177,1497,11177,NA,NA,9
"LOC111119246","LOC111119246","LOC111119246",NA,"protein_coding","Eastern oyster","NC_035780.1",49.759636,"clumping factor A-like",NA,1,2027,987,2027,NA,NA,3
"LOC111125323","LOC111125323","LOC111125323",NA,"protein_coding","Eastern oyster","NC_035782.1",49.767695,"cilia- and flagella-associated protein 91-like- transcript variant X1",NA,2,8066,2234,8066,NA,NA,16
"LOC111128344","LOC111128344","LOC111128344",NA,"protein_coding","Eastern oyster","NC_035783.1",49.770342,"thyrotroph embryonic factor-like",NA,1,1606,756,1606,NA,NA,2
"LOC111123894","LOC111123894","LOC111123894",NA,"protein_coding","Eastern oyster","NC_035782.1",49.811888,"baculoviral IAP repeat-containing protein 2-like- transcript variant X1",NA,3,3119,1476,3103,NA,NA,5
"LOC111123896","LOC111123896","LOC111123896",NA,"protein_coding","Eastern oyster","NC_035782.1",49.823058,"electron transfer flavoprotein subunit beta-like",NA,1,4025,768,4025,NA,NA,8
"LOC111109147","LOC111109147","LOC111109147",NA,"protein_coding","Eastern oyster","NC_035787.1",49.918669,NA,NA,1,20710,3699,20710,NA,NA,24
"LOC111125107","LOC111125107","LOC111125107",NA,"protein_coding","Eastern oyster","NC_035782.1",50.008897,"sister chromatid cohesion protein PDS5 homolog B-like",NA,1,15119,4377,15119,NA,NA,33
"LOC111126803","LOC111126803","LOC111126803",NA,"protein_coding","Eastern oyster","NC_035782.1",50.025464,"actin-related protein 5-like",NA,1,11259,2142,11259,NA,NA,19
"LOC111126804","LOC111126804","LOC111126804",NA,"protein_coding","Eastern oyster","NC_035782.1",50.048479,"influenza virus NS1A-binding protein-like- transcript variant X2",NA,5,21118,2076,15217,NA,NA,12
"LOC111120927","LOC111120927","LOC111120927",NA,"protein_coding","Eastern oyster","NC_035781.1",50.162055,"mitochondrial amidoxime-reducing component 1-like",NA,1,2823,948,2823,NA,NA,7
"LOC111118622","LOC111118622","LOC111118622",NA,"protein_coding","Eastern oyster","NC_035781.1",50.168839,"uncharacterized LOC111118622- transcript variant X1",NA,3,2335,1107,2185,NA,NA,3
"LOC111105103","LOC111105103","LOC111105103",NA,"protein_coding","Eastern oyster","NC_035780.1",50.278916,"uncharacterized LOC111105103",NA,1,2219,516,2219,NA,NA,5
"LOC111123490","LOC111123490","LOC111123490",NA,"protein_coding","Eastern oyster","NC_035782.1",50.306001,"uncharacterized LOC111123490",NA,1,10368,2406,10368,NA,NA,12
"LOC111123091","LOC111123091","LOC111123091",NA,"protein_coding","Eastern oyster","NC_035782.1",50.473962,"sushi domain-containing protein 2-like",NA,1,13017,3165,13017,NA,NA,18
"LOC111123090","LOC111123090","LOC111123090",NA,"protein_coding","Eastern oyster","NC_035782.1",50.487818,"sushi domain-containing protein 2-like- transcript variant X2",NA,2,15364,3231,15314,NA,NA,18
"LOC111122957","LOC111122957","LOC111122957",NA,"protein_coding","Eastern oyster","NC_035782.1",50.503623,"5-hydroxytryptamine receptor 1D-like",NA,1,2773,1434,2773,NA,NA,2
"LOC111102881","LOC111102881","LOC111102881",NA,"protein_coding","Eastern oyster","NC_035786.1",50.529347,"O-acetyl-ADP-ribose deacetylase 1-like",NA,1,4898,456,4898,NA,NA,4
"LOC111124655","LOC111124655","LOC111124655",NA,"protein_coding","Eastern oyster","NC_035782.1",50.535904,"glutamate receptor 2-like",NA,1,8988,2823,8988,NA,NA,17
"LOC111130615","LOC111130615","LOC111130615",NA,"protein_coding","Eastern oyster","NC_035783.1",50.5671,"signal recognition particle 14 kDa protein-like",NA,1,8567,330,8567,NA,NA,6
"LOC111121876","LOC111121876","LOC111121876",NA,"protein_coding","Eastern oyster","NC_035781.1",50.599271,"prosaposin-like",NA,1,15131,3015,15131,NA,NA,23
"LOC111104326","LOC111104326","LOC111104326",NA,"protein_coding","Eastern oyster","NC_035786.1",50.689171,"mucin-3A-like- transcript variant X1",NA,2,7507,3146,7502,NA,NA,3
"LOC111119516","LOC111119516","LOC111119516",NA,"protein_coding","Eastern oyster","NC_035781.1",50.736624,"uncharacterized LOC111119516- transcript variant X2",NA,2,12198,1434,12198,NA,NA,12
"LOC111122409","LOC111122409","LOC111122409",NA,"protein_coding","Eastern oyster","NC_035781.1",50.832312,"Ig-like V-type domain-containing protein FAM187A",NA,1,1965,1395,1965,NA,NA,2
"LOC111126736","LOC111126736","LOC111126736",NA,"protein_coding","Eastern oyster","NC_035782.1",50.856712,"oligosaccharyltransferase complex subunit OSTC-like",NA,1,1312,447,1312,NA,NA,4
"LOC111128945","LOC111128945","LOC111128945",NA,"protein_coding","Eastern oyster","NC_035783.1",50.954922,"peripherin-2-like",NA,1,3316,1164,3316,NA,NA,5
"LOC111120941","LOC111120941","LOC111120941",NA,"protein_coding","Eastern oyster","NC_035781.1",50.998185,"bone morphogenetic protein 3-like",NA,1,8500,1395,8500,NA,NA,3
"LOC111127338","LOC111127338","LOC111127338",NA,"protein_coding","Eastern oyster","NC_035782.1",51.007169,"uncharacterized LOC111127338",NA,1,4503,693,4503,NA,NA,5
"LOC111132137","LOC111132137","LOC111132137",NA,"protein_coding","Eastern oyster","NC_035784.1",51.034411,"phosphatidylinositol 4-5-bisphosphate 3-kinase catalytic subunit delta isoform-like- transcript variant X1",NA,2,11859,2901,11306,NA,NA,22
"LOC111125238","LOC111125238","LOC111125238",NA,"protein_coding","Eastern oyster","NC_035782.1",51.058948,"uncharacterized LOC111125238- transcript variant X6",NA,6,14041,4376,14024,NA,NA,7
